1.0,4.0,4.0,9.003918170928955,5.0,1.0,3.0,0.0
2.0,5.0,5.0,18.01882815361023,5.0,1.0,3.0,0.0
3.0,4.0,4.0,29.026885271072388,5.0,1.0,3.0,0.0
4.0,0.0,0.0,36.036476135253906,5.0,1.0,3.0,0.0
5.0,5.0,5.0,45.04529094696045,5.0,1.0,3.0,0.0
6.0,5.0,5.0,52.05650305747986,5.0,1.0,3.0,0.0
